TANGGAL,Bandar_Buat,Limau_Manih_UNAND,Lubuk_Minturun,Nanggalo,Parak_Karakah,Tambang_Semen_Padang,Teluk_Bayur,Water_Plan_Semen_Padang
2018-08-26,0.6846962001019468,0.0,42.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
2018-08-29,6.754569509287185,0.0,60.0,0.0,1.0,0.0,0.301122812942738,0.4307100451285225
2018-08-30,0.8831298647169162,21.0,0.0,3.0,1.3,17.0,1.0684647931155542,3.821872182535433
2018-08-31,26.964544372042752,45.0,35.0,28.0,30.6,39.0,30.777406048337436,26.086756067966576
2018-09-01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-09-02,4.0,3.5,0.0,0.0,0.0,10.0,0.4,0.2
2018-09-03,10.1,1.0,0.0,0.0,0.0,0.0,0.0,0.24
2018-09-04,1.2794318096347488,15.0,0.0,12.0,3.5,7.0,7.683009489566502,7.077751306915541
2018-09-05,1.0150355626911793,4.5,0.0,44.0,4.0,5.0,3.393749375337654,3.393749375337654
2018-09-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-07,33.47541390329371,14.0,55.0,31.0,37.7,1.0,58.81169527585873,12.674833133952689
2018-09-08,1.4000000000000001,45.0,0.0,0.0,0.8,39.0,2.2,0.8
2018-09-09,12.74026470334507,2.5,45.0,34.0,88.6,29.0,60.62723147738657,23.601661050636334
2018-09-10,40.902029018842484,38.0,36.0,32.0,19.8,16.0,32.01281046876909,20.800486697778574
2018-09-11,3.4403009336456267,10.0,1.0,0.0,4.4,13.0,15.562241820086399,2.8375666192009374
2018-09-12,10.417890939708286,0.0,10.0,27.0,7.8,0.0,10.880712430720907,3.133851305119066
2018-09-13,8.25895060707315,59.0,15.0,18.0,2.9,35.0,12.069749661345258,20.062135570363914
2018-09-14,10.746484602057754,7.0,25.5,0.0,1.3,33.0,5.977914380983623,13.167569766018563
2018-09-15,0.714989831844162,0.0,0.0,4.5,0.0,2.0,1.5704889233375767,0.5283352546877569
2018-09-16,0.0,0.0,0.0,1.5,0.0,0.0,8.6,0.4
2018-09-17,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.1
2018-09-18,0.0,0.0,0.0,1.5,0.0,0.0,8.6,0.4
2018-09-19,2.324948002018969,9.0,49.0,27.0,8.4,22.0,17.60434425889335,12.209510184037743
2018-09-20,4.037383055713524,6.5,5.0,34.0,25.0,11.0,15.176810702116589,14.924353557425468
2018-09-21,0.6569870241574158,2.0,0.0,0.0,1.6,1.0,1.906144710834149,7.8514361090730125
2018-09-22,23.472281640057556,3.5,30.0,3.0,0.0,24.0,3.8098749546177855,7.409548364969749
2018-09-23,7.459521770852499,22.0,7.0,12.0,17.5,55.0,28.911880810501493,20.85784156462031
2018-09-24,15.546292734456639,25.0,8.0,23.0,15.4,32.0,20.28145730729309,37.86442290946259
2018-09-25,4.3205795986972575,10.0,2.0,5.5,16.3,0.0,18.86974206169621,27.804880357179403
2018-09-26,4.806863340618988,3.0,15.5,0.0,3.8,16.0,7.887463447595431,7.3749880978518565
2018-09-27,21.098787544606697,34.0,13.0,20.0,57.0,55.0,33.93710908669955,36.362514247870074
2018-09-28,4.974615588868432,4.0,3.0,0.0,0.5,2.0,0.2134888012620135,4.8648294490343424
2018-09-29,7.0,2.0,3.0,0.0,0.0,0.0,0.0,1.75
2018-09-30,2.0,0.0,0.0,23.5,0.0,0.0,8.6,2.4
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-10-02,2.5257378196701312,23.5,9.0,7.0,7.3,22.0,12.094103136308568,19.274012669700202
2018-10-03,5.107144772993645,35.5,8.5,8.5,4.1,26.0,6.617875861607793,33.86488090994528
2018-10-04,25.942431028844478,13.0,9.0,57.5,51.0,7.0,24.971433054984242,35.932497732398566
2018-10-05,35.9043177197951,38.0,30.0,8.5,2.0,13.5,4.892042730769863,12.614341553746595
2018-10-06,1.1003984887518903,4.0,5.0,0.0,0.8,2.0,0.8075201304799996,5.2339161119713715
2018-10-07,4.02465858012486,17.0,7.0,0.0,0.8,3.0,5.703735876002251,1.789793114445022
2018-10-08,11.556057051423803,24.0,13.0,28.0,11.0,39.0,19.2227914828148,32.41642438230159
2018-10-09,27.902986402550045,32.0,29.0,26.0,47.0,15.0,28.9822744497828,22.164048284310752
2018-10-10,8.736611167045625,23.0,8.0,16.0,15.0,11.0,19.878060370773735,16.889023342190008
2018-10-11,31.51518218250944,36.0,19.0,40.0,23.0,47.0,31.88118182728546,54.02491559254159
2018-10-12,44.65629234368807,44.0,43.5,55.0,61.8,43.0,61.86141940109626,34.72170630683101
2018-10-13,27.390406915339838,64.0,41.0,40.0,50.5,0.0,46.230482744609425,45.25484489403897
2018-10-14,2.994817803185228,4.5,2.0,2.0,3.4,43.5,10.937312660308853,4.596927480977876
2018-10-15,8.854612602652749,3.5,0.0,3.0,4.9,13.0,5.604854754224374,9.583029418472206
2018-10-16,25.636629999485436,65.0,29.0,7.0,13.2,9.0,24.712360976895035,10.844061235744642
2018-10-17,8.760700010270256,18.0,23.0,19.0,14.7,23.0,12.181206812946266,9.064694292388877
2018-10-18,24.197305820799087,3.0,24.5,43.0,51.3,38.0,32.89645138694355,26.590130083455918
2018-10-19,1.4858483731209187,5.0,0.0,43.0,5.8,0.0,19.421867957448494,0.0
2018-10-20,0.0,0.0,0.0,1.0,16.6,0.0,0.21748225867393303,0.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2018-10-22,3.843893849556021,47.0,6.0,9.0,13.3,23.0,22.31482917091031,17.7917440398178
2018-10-23,31.220975164141894,13.5,60.0,9.0,31.3,52.5,6.680743830921557,42.21584868714743
2018-10-24,4.31536019397498,64.0,6.0,4.0,7.0,62.0,10.798995380653455,8.874348565025803
2018-10-25,5.777561746976247,27.5,10.0,0.0,0.0,6.0,8.696529675013899,2.4322689074945445
2018-10-26,3.621127042234725,2.0,5.0,0.0,9.3,6.0,8.407718578606728,9.466905137423872
2018-10-27,4.438245704627777,21.0,0.0,3.5,4.5,17.0,5.70355997571942,9.147273801827302
2018-10-28,40.046638237729724,65.0,50.0,38.0,60.1,89.0,53.848293327909936,59.723719340731925
2018-10-29,14.893485325530765,52.5,25.0,6.0,8.4,18.0,7.768392557284268,22.16436550201046
2018-10-30,10.39836867979494,3.0,11.0,0.0,0.0,52.0,4.2979039950456635,8.223706351051746
2018-10-31,9.14903323327265,28.0,25.0,0.0,2.5,2.0,2.068816837262347,2.508886781527148
2018-11-01,0.0,28.0,56.0,3.5,1.0,38.0,47.0,64.0
2018-11-02,22.0,50.0,82.5,55.0,72.0,97.0,58.0,91.0
2018-11-03,172.0,68.0,46.0,29.0,56.6,166.0,35.0,187.0
2018-11-04,13.0,53.5,49.0,36.0,29.4,24.0,18.0,36.0
2018-11-05,0.0,12.0,0.0,8.5,8.4,16.0,13.0,16.0
2018-11-06,8.0,26.0,111.0,27.0,52.8,9.0,7.0,13.0
2018-11-07,4.0,2.0,0.0,38.5,31.5,2.0,52.0,2.0
2018-11-08,22.0,54.5,0.0,51.0,26.7,35.0,19.0,19.0
2018-11-09,19.0,8.0,0.0,19.0,9.1,5.0,15.0,7.0
2018-11-10,0.0,25.0,7.0,18.0,5.0,5.0,0.0,10.0
2018-11-11,0.0,0.0,9.0,0.0,0.0,0.0,30.0,0.0
2018-11-12,24.0,3.0,75.0,30.0,33.4,13.0,45.0,12.0
2018-11-13,51.0,67.0,0.0,35.0,37.5,59.5,13.0,99.0
2018-11-14,32.0,19.0,17.0,11.0,13.7,29.5,0.0,30.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-11-18,0.0,66.0,8.0,0.0,5.2,44.0,6.0,36.0
2018-11-19,4.0,12.0,34.0,17.0,6.4,3.0,36.0,10.0
2018-11-20,6.0,29.0,3.5,0.0,9.6,25.0,2.0,14.0
2018-11-21,0.0,15.0,6.5,0.0,5.5,8.0,61.0,11.0
2018-11-22,21.0,42.0,39.0,59.0,55.9,0.0,28.0,49.0
2018-11-23,16.0,13.0,26.5,24.0,33.8,14.0,0.0,14.0
2018-11-24,0.0,3.0,0.0,0.0,1.3,0.0,30.0,1.0
2018-11-25,0.0,28.0,13.0,11.0,23.7,8.0,15.0,11.0
2018-11-26,22.0,2.0,3.0,3.0,4.2,12.0,0.0,9.0
2018-11-27,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
2018-11-28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,8.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0
2018-11-30,0.0,13.0,57.0,56.0,55.1,42.0,12.0,54.0
2018-12-01,56.0,4.0,16.0,10.5,17.6,75.0,0.0,79.0
2018-12-02,8.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0
2018-12-03,0.0,27.0,13.0,18.0,13.1,52.0,0.0,56.0
2018-12-04,6.0,27.0,13.5,17.0,0.7,10.0,0.0,2.0
2018-12-05,9.0,4.0,2.0,1.0,1.3,34.0,7.0,14.0
2018-12-06,0.0,21.0,0.0,5.5,7.5,14.0,11.0,15.0
2018-12-07,0.0,17.5,21.0,9.0,8.5,14.0,5.0,38.0
2018-12-08,0.0,31.0,0.0,7.0,5.4,4.0,0.0,23.0
2018-12-09,30.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0
2018-12-10,52.0,66.0,70.0,53.0,54.0,57.0,55.0,72.0
2018-12-11,20.0,68.5,69.0,98.0,64.0,5.5,115.0,36.0
2018-12-12,76.0,68.0,65.0,103.0,141.5,89.0,1.0,126.0
2018-12-13,84.0,110.0,66.5,0.0,1.0,0.0,124.0,2.0
2018-12-14,0.0,0.0,0.0,89.0,96.0,102.0,0.0,141.0
2018-12-15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-21,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,0.0,0.3,0.0,0.0,0.0,0.0,49.0,0.0
2018-12-23,73.4636721084615,100.80796087902566,117.0,48.0,55.5,92.0,0.0,110.0
2018-12-24,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0
2018-12-25,0.203546971702729,20.0,1.0,0.0,0.0,0.0,0.0,5.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27,0.9962589263219768,0.3670925382894588,0.0,5.5,1.0,3.0,3.0,2.0
2018-12-28,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2018-12-31,6.716935805032908,9.787492052395006,9.0,7.5,6.5,2.0,3.0,3.0
2019-01-01,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0
2019-01-02,8.0,2.0,0.0,1.0,0.8,0.0,3.0,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0
2019-01-04,0.0,1.0,72.0,50.0,14.2,15.0,9.0,8.0
2019-01-05,0.0,2.0,4.0,3.0,8.5,0.0,0.0,19.0
2019-01-06,0.0,4.0,0.0,0.0,0.0,9.0,0.0,36.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0
2019-01-08,25.0,14.0,2.0,0.0,8.2,14.0,0.0,13.0
2019-01-09,20.0,10.0,0.0,0.0,5.6,16.0,1.0,5.0
2019-01-10,6.0,0.0,5.0,6.0,27.0,1.0,0.0,2.0
2019-01-11,5.879560911759147,0.0,0.0,0.0,0.0,14.0,2.0,8.0
2019-01-12,1.6334090790034514,14.0,1.0,0.0,0.0,0.0,4.0,1.0
2019-01-13,15.06999533379238,8.0,28.0,3.0,2.0,31.0,4.0,36.0
2019-01-14,14.136787623276238,25.0,33.0,6.5,4.0,69.0,102.0,39.0
2019-01-15,46.61084162138953,68.5,62.0,40.0,79.0,77.0,15.0,90.0
2019-01-16,16.994912204353692,12.5,9.5,17.0,17.0,13.0,0.0,12.0
2019-01-17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-18,0.4,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2019-01-19,1.9846700173539569,11.0,0.0,0.0,0.0,0.0,2.0,1.0
2019-01-20,1.6984755054176126,14.0,0.0,3.5,1.0,0.0,70.0,0.0
2019-01-21,41.50572205000759,130.0,109.0,57.0,65.0,131.0,11.0,130.0
2019-01-22,12.795172918011904,16.5,16.0,13.0,13.2,9.0,1.0,10.0
2019-01-23,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2019-01-25,7.493511764539742,4.0,0.0,30.0,13.6,0.0,0.0,1.0
2019-01-26,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-01-28,7.749590516040292,9.5,11.0,9.0,5.4,4.0,0.0,6.0
2019-01-29,0.0,7.2,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-30,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,6.0,0.0,0.0,0.0,4.0,0.0,34.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2019-02-03,0.0,2.5,0.0,0.0,0.0,7.0,4.0,0.0
2019-02-04,6.0,13.5,2.0,0.0,10.5,15.0,18.0,27.0
2019-02-05,12.0,0.0,39.0,34.0,20.6,34.0,6.0,17.0
2019-02-06,20.0,11.0,62.0,7.5,12.5,7.0,0.0,8.0
2019-02-07,0.0,28.0,23.5,0.0,0.0,35.0,0.0,70.0
2019-02-08,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,1.5,0.0,0.0,20.0,4.0
2019-02-10,21.0,9.5,26.0,40.0,43.0,79.0,2.0,95.0
2019-02-11,0.0,37.5,26.0,1.5,3.5,2.0,0.0,5.0
2019-02-12,0.0,15.0,9.5,0.0,0.0,33.0,0.0,97.0
2019-02-13,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0,1.0,0.6,0.0,44.0,0.0
2019-02-16,0.0,4.5,0.0,0.0,1.5,0.0,10.0,18.0
2019-02-17,0.0,57.5,0.0,14.5,15.8,81.0,0.0,111.0
2019-02-18,0.0,18.2,53.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-02-20,0.0,3.0,0.0,1.0,1.0,1.0,0.0,53.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0
2019-02-24,0.0,41.5,0.0,3.0,2.0,3.0,0.0,48.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,4.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0
2019-02-28,8.0,5.0,0.0,25.0,2.0,7.0,53.0,11.0
2019-03-01,12.0,6.568256118508373,5.5,0.0,20.0,12.0,28.0,11.0
2019-03-02,16.0,19.393681797944883,0.0,37.0,25.0,56.0,2.0,56.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2019-03-04,0.0,37.72286138383665,48.0,34.0,17.1,10.0,13.0,12.0
2019-03-05,0.0,32.41880862352169,0.0,74.0,55.2,66.0,53.0,5.0
2019-03-06,0.0,39.53250663552455,5.0,0.0,60.8,91.0,0.0,103.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-03-10,0.0,11.50823540003056,67.0,46.0,11.5,23.0,0.0,25.0
2019-03-11,0.0,0.0,67.0,11.0,1.5,27.0,12.0,52.0
2019-03-12,0.0,25.0,0.0,11.5,9.5,19.0,2.0,18.0
2019-03-13,0.0,5.0,7.0,0.0,0.0,3.0,0.0,7.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0
2019-03-16,8.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
2019-03-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,6.5,0.0,2.0,0.0,39.0,0.0,39.0
2019-03-21,0.0,2.0,8.0,6.0,0.0,0.0,26.0,0.0
2019-03-22,0.0,76.0,0.0,2.0,15.7,28.0,2.0,28.0
2019-03-23,0.0,0.0,18.0,2.0,0.0,1.0,10.0,1.0
2019-03-24,0.0,6.0,26.0,25.0,4.8,14.0,38.0,19.0
2019-03-25,23.0,26.0,14.0,58.0,49.0,13.0,0.0,23.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,30.5,6.0,1.0,4.0,0.0,7.0
2019-03-28,0.0,4.0,0.0,0.0,1.0,0.0,10.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0
2019-03-30,17.0,0.0,32.0,23.0,25.0,29.0,17.0,26.0
2019-03-31,11.0,18.0,5.0,14.0,21.2,7.0,24.0,3.0
2019-04-01,0.0,46.0,64.0,63.0,45.5,16.0,2.0,18.0
2019-04-02,0.0,0.0,0.0,2.0,2.5,0.0,4.0,5.0
2019-04-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2019-04-04,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-04-05,0.0,0.0,1.0,7.0,27.4,0.0,1.0,1.0
2019-04-06,10.0,15.0,3.0,1.0,1.5,7.0,12.0,12.0
2019-04-07,0.0,54.0,42.0,18.0,2.3,3.0,0.0,5.0
2019-04-08,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09,51.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
2019-04-10,0.0,20.0,0.0,0.0,0.0,9.0,46.0,9.0
2019-04-11,0.0,0.0,37.5,0.0,17.5,61.0,3.0,38.0
2019-04-12,0.0,15.0,0.0,33.0,0.0,7.0,16.0,3.0
2019-04-13,0.0,0.0,0.0,0.0,9.3,10.0,0.0,13.0
2019-04-14,8.0,26.0,0.0,3.0,0.0,0.0,14.0,0.0
2019-04-15,0.0,24.0,42.0,0.0,21.2,13.0,9.0,9.0
2019-04-16,6.0,5.0,135.0,0.0,6.9,24.0,6.0,24.0
2019-04-17,0.0,0.0,0.0,67.0,3.5,4.0,0.0,7.0
2019-04-18,4.0,23.0,0.0,7.0,3.2,0.0,0.0,6.0
2019-04-19,0.0,4.0,0.0,0.0,0.0,48.0,27.0,87.0
2019-04-20,17.0,7.0,8.0,19.0,22.0,2.0,0.0,1.0
2019-04-21,10.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0
2019-04-22,3.0,15.0,9.0,11.56713563155743,9.4,54.0,28.0,22.0
2019-04-23,4.0,0.0,18.5,5.653945066524495,2.2,8.0,3.0,3.0
2019-04-24,12.0,26.0,0.0,0.25,0.8,22.0,5.0,26.0
2019-04-25,0.0,24.0,6.5,3.1191430516855383,3.8,18.0,0.0,12.0
2019-04-26,0.0,5.0,16.0,0.24285453761522702,1.2,4.0,3.0,2.0
2019-04-27,0.0,0.0,13.0,8.87132045007288,6.0,10.0,5.0,6.0
2019-04-28,5.0,23.0,10.0,2.3873152799067894,6.3,0.0,0.0,4.0
2019-04-29,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-04-30,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-04,0.0,0.0,7.0,0.75,0.0,0.0,0.0,0.0
2019-05-05,11.0,10.5,9.0,3.5346678184987654,3.5,2.0,4.0,1.0
2019-05-06,0.0,0.0,0.0,5.422694387058845,7.6,13.0,6.0,13.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2019-05-15,0.0,0.0,2.0,1.5,0.0,0.0,27.0,2.0
2019-05-16,42.0,42.0,40.0,47.0,35.0,41.0,0.0,53.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-18,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2019-05-19,2.0,2.0,0.0,0.0,0.0,7.0,5.0,11.0
2019-05-20,15.0,14.5,11.0,6.0,6.2,9.0,2.0,13.0
2019-05-21,35.0,35.0,8.0,1.0,1.8,10.0,1.0,30.0
2019-05-22,29.0,19.5,6.0,1.0,14.6,37.0,24.0,14.0
2019-05-23,37.0,37.0,50.0,76.0,35.4,36.0,0.0,65.0
2019-05-24,2.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0
2019-05-25,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-05-29,2.0,2.0,0.0,0.0,2.0,10.0,57.0,0.0
2019-05-30,0.0,0.0,97.0,96.0,38.8,0.0,20.0,11.0
2019-05-31,0.0,0.0,1.0,1.0,1.4,21.0,0.0,4.0
2019-06-01,12.398412043438062,0.0,17.0,19.0,6.0,8.0,14.887371044297515,10.602336265632829
2019-06-02,25.947900845392937,0.0,114.0,72.0,34.0,29.0,26.588660745536234,28.418600127683682
2019-06-03,7.400542688834086,4.2,20.0,9.0,16.2,45.0,11.99139036085734,19.67331622081239
2019-06-04,0.0,0.0,0.0,2.0,0.0,0.0,8.6,2.8
2019-06-05,1.5469547291657706,0.0,0.0,6.0,0.0,30.0,1.872706399840803,8.08451422831784
2019-06-06,3.4712266436808714,40.0,15.0,0.0,0.0,52.0,4.0096710802426845,2.1137517541167994
2019-06-07,9.329887034010804,0.0,20.0,13.0,48.2,3.0,2.951050005372398,9.07683272462264
2019-06-08,111.35388900827657,53.0,70.0,25.0,2.5,0.0,16.30800318246466,23.27327019830475
2019-06-09,23.837940249007776,0.0,80.0,15.0,26.0,53.0,11.8782613937681,52.56567230055135
2019-06-10,20.325967939612923,0.0,1.0,1.0,1.0,19.0,0.7976689127331857,0.9495034383059666
2019-06-11,0.0,3.0,0.0,1.0,0.0,0.0,13.8,0.1
2019-06-12,7.631146669479308,16.932768950175806,33.0,19.0,16.2,6.0,21.67349076395955,10.162212452888136
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-14,1.8722035986353516,15.818838237708539,56.0,0.0,7.5,3.0,1.7426934036507,3.0317482146251717
2019-06-15,19.622578912551816,22.78229538785526,34.0,45.0,17.3,2.0,22.617556572797653,7.3690041288683386
2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-18,0.0,1.2,0.0,0.0,0.0,3.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,8.5,0.0,1.0,0.5872451808788195,0.19784250133439396
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-21,19.3970657707902,18.97935147722742,16.0,26.0,54.3,38.0,39.983242045731444,25.202185522213238
2019-06-22,31.162461912442655,21.130044197460077,43.0,22.0,41.5,35.0,49.147032489437954,24.56084642669171
2019-06-23,4.899593201981373,24.2015226924493,1.0,3.0,4.2,5.0,7.959032713432224,13.028251349296704
2019-06-24,2.1502921329345814,4.334220234543416,2.0,4.0,6.3,2.0,8.392381468853948,7.572659089891964
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
2019-06-30,47.90037892856653,64.88139999139666,170.0,99.0,72.7,41.0,73.89022192401077,82.03707796512116
2019-07-01,0.0,8.0,0.0,0.0,0.0,0.0,2.0,17.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0
2019-07-05,0.0,0.0,18.0,0.0,0.0,2.0,0.0,3.0
2019-07-06,20.0,0.0,5.0,3.0,11.0,17.0,0.0,40.0
2019-07-07,59.0,39.0,6.0,17.0,97.0,41.0,7.0,37.0
2019-07-08,0.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0
2019-07-09,31.0,40.0,11.0,4.0,8.0,6.0,1.0,38.0
2019-07-10,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-07-13,16.0,39.0,25.0,18.0,58.0,2.0,4.0,10.0
2019-07-14,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
2019-07-15,0.0,0.0,15.0,2.0,3.0,37.0,15.0,19.0
2019-07-16,0.0,6.0,0.0,0.0,19.0,0.0,0.0,7.0
2019-07-17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2019-07-19,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
