TANGGAL,STASIUN,Bulan,Hari_Tahun,Hari_Minggu,Musim,Lag1,Lag2,Lag3,Roll7,Roll30,Trend,Consec_Rain,Max3,Tetangga_Lag1_avg,Tetangga_Roll7_avg,Tetangga_Max3_avg,Spasial_x_Roll7,_Curah_Hujan_Hari_Ini_REF_ONLY,Extreme_Event
2024-08-03,Parak_Karakah,8,216,5,Kemarau,0.0,59.5,5.0,9.214285714285714,4.75,-59.5,0,59.5,1.0,6.285714285714286,38.0,9.214285714285714,0.0,0
2024-08-04,Lubuk_Minturun,8,217,6,Kemarau,0.0,2.0,32.0,6.285714285714286,4.233333333333333,-2.0,0,32.0,0.0,7.75,51.75,0.0,6.0,0
2024-08-04,Nanggalo,8,217,6,Kemarau,0.0,0.0,44.0,6.285714285714286,3.216666666666667,0.0,0,44.0,0.0,7.75,45.75,0.0,4.0,0
2024-08-04,Parak_Karakah,8,217,6,Kemarau,0.0,0.0,59.5,9.214285714285714,4.75,0.0,0,59.5,0.0,6.285714285714286,38.0,0.0,5.0,0
2024-08-05,Lubuk_Minturun,8,218,0,Kemarau,6.0,0.0,2.0,7.142857142857143,4.4,6.0,1,6.0,4.5,8.392857142857142,4.5,32.142857142857146,0.0,0
2024-08-05,Nanggalo,8,218,0,Kemarau,4.0,0.0,0.0,6.857142857142857,3.2333333333333334,4.0,1,4.0,5.5,8.535714285714286,5.5,37.714285714285715,0.0,0
2024-08-05,Parak_Karakah,8,218,0,Kemarau,5.0,0.0,0.0,9.928571428571429,4.916666666666667,5.0,1,5.0,5.0,7.0,5.0,49.642857142857146,0.0,0
2024-08-06,Lubuk_Minturun,8,219,1,Kemarau,0.0,6.0,0.0,7.142857142857143,4.166666666666667,-6.0,0,6.0,0.0,8.392857142857142,4.5,0.0,0.0,0
2024-08-06,Nanggalo,8,219,1,Kemarau,0.0,4.0,0.0,6.857142857142857,3.183333333333333,-4.0,0,4.0,0.0,8.535714285714286,5.5,0.0,0.0,0
2024-08-06,Parak_Karakah,8,219,1,Kemarau,0.0,5.0,0.0,9.928571428571429,4.783333333333333,-5.0,0,5.0,0.0,7.0,5.0,0.0,5.0,0
2024-08-07,Lubuk_Minturun,8,220,2,Kemarau,0.0,0.0,6.0,7.142857142857143,4.166666666666667,0.0,0,6.0,2.5,8.75,4.5,17.857142857142858,21.0,0
2024-08-07,Nanggalo,8,220,2,Kemarau,0.0,0.0,4.0,6.857142857142857,3.183333333333333,0.0,0,4.0,2.5,8.892857142857142,5.5,17.142857142857142,66.0,1
2024-08-07,Parak_Karakah,8,220,2,Kemarau,5.0,0.0,5.0,10.642857142857142,4.95,5.0,1,5.0,0.0,7.0,5.0,0.0,3.5,0
2024-08-08,Lubuk_Minturun,8,221,3,Kemarau,21.0,0.0,0.0,8.714285714285714,4.566666666666666,21.0,1,21.0,34.75,13.357142857142858,35.5,302.82142857142856,1.0,0
2024-08-08,Nanggalo,8,221,3,Kemarau,66.0,0.0,0.0,16.285714285714285,4.883333333333334,66.0,1,66.0,12.25,9.571428571428571,13.0,199.5,1.0,0
2024-08-08,Parak_Karakah,8,221,3,Kemarau,3.5,5.0,0.0,10.428571428571429,4.5,-1.5,2,5.0,43.5,12.5,43.5,453.64285714285717,1.5,0
2024-08-09,Lubuk_Minturun,8,222,4,Kemarau,1.0,21.0,0.0,4.285714285714286,4.6,-20.0,2,21.0,1.25,6.142857142857142,35.5,5.357142857142857,0.0,0
2024-08-09,Nanggalo,8,222,4,Kemarau,1.0,66.0,0.0,10.142857142857142,4.916666666666667,-65.0,2,66.0,1.25,3.2142857142857144,13.0,12.678571428571427,0.0,0
2024-08-09,Parak_Karakah,8,222,4,Kemarau,1.5,3.5,5.0,2.142857142857143,4.55,-2.0,3,5.0,1.0,7.2142857142857135,43.5,2.142857142857143,0.0,0
2024-08-10,Lubuk_Minturun,8,223,5,Kemarau,0.0,1.0,21.0,4.0,4.033333333333333,-1.0,0,21.0,0.0,6.142857142857142,34.75,0.0,4.0,0
2024-08-10,Nanggalo,8,223,5,Kemarau,0.0,1.0,66.0,10.142857142857142,3.95,-1.0,0,66.0,0.0,3.071428571428571,12.25,0.0,5.0,0
2024-08-10,Parak_Karakah,8,223,5,Kemarau,0.0,1.5,3.5,2.142857142857143,3.216666666666667,-1.5,0,3.5,0.0,7.071428571428571,43.5,0.0,0.0,0
2024-08-11,Lubuk_Minturun,8,224,6,Kemarau,4.0,0.0,1.0,4.571428571428571,4.033333333333333,4.0,1,4.0,2.5,6.5,3.25,11.428571428571427,33.0,0
2024-08-11,Nanggalo,8,224,6,Kemarau,5.0,0.0,1.0,10.857142857142858,4.05,5.0,1,5.0,2.0,3.3571428571428568,2.75,21.714285714285715,129.0,1
2024-08-11,Parak_Karakah,8,224,6,Kemarau,0.0,0.0,1.5,2.142857142857143,3.0833333333333335,0.0,0,1.5,4.5,7.714285714285714,4.5,9.642857142857142,102.0,1
2024-08-12,Lubuk_Minturun,8,225,0,Kemarau,33.0,4.0,0.0,8.428571428571429,5.133333333333334,29.0,2,33.0,115.5,22.357142857142858,115.5,973.5,8.0,0
2024-08-12,Nanggalo,8,225,0,Kemarau,129.0,5.0,0.0,28.714285714285715,8.35,124.0,2,129.0,67.5,12.214285714285715,67.5,1938.2142857142858,0.0,0
2024-08-12,Parak_Karakah,8,225,0,Kemarau,102.0,0.0,0.0,16.0,6.483333333333333,102.0,1,102.0,81.0,18.571428571428573,81.0,1296.0,1.0,0
2024-08-13,Lubuk_Minturun,8,226,1,Kemarau,8.0,33.0,4.0,9.571428571428571,5.033333333333333,-25.0,3,33.0,0.5,22.42857142857143,115.5,4.785714285714286,0.0,0
2024-08-13,Nanggalo,8,226,1,Kemarau,0.0,129.0,5.0,28.714285714285715,8.35,-129.0,0,129.0,4.5,12.857142857142858,67.5,129.21428571428572,0.0,0
2024-08-13,Parak_Karakah,8,226,1,Kemarau,1.0,102.0,0.0,16.142857142857142,6.516666666666667,-101.0,2,102.0,4.0,19.142857142857142,81.0,64.57142857142857,0.0,0
2024-08-14,Lubuk_Minturun,8,227,2,Kemarau,0.0,8.0,33.0,9.571428571428571,5.033333333333333,-8.0,0,33.0,0.0,22.071428571428573,115.5,0.0,0.0,0
2024-08-14,Nanggalo,8,227,2,Kemarau,0.0,0.0,129.0,28.714285714285715,8.3,0.0,0,129.0,0.0,12.5,67.5,0.0,0.0,0
2024-08-14,Parak_Karakah,8,227,2,Kemarau,0.0,1.0,102.0,15.428571428571429,6.083333333333333,-1.0,0,102.0,0.0,19.142857142857142,81.0,0.0,0.0,0
2024-08-15,Lubuk_Minturun,8,228,3,Kemarau,0.0,0.0,8.0,6.571428571428571,5.033333333333333,0.0,0,8.0,0.0,17.107142857142858,0.5,0.0,0.0,0
2024-08-15,Nanggalo,8,228,3,Kemarau,0.0,0.0,0.0,19.285714285714285,8.3,0.0,0,0.0,0.0,10.75,4.5,0.0,0.0,0
2024-08-15,Parak_Karakah,8,228,3,Kemarau,0.0,0.0,1.0,14.928571428571429,6.083333333333333,0.0,0,1.0,0.0,12.928571428571427,4.0,0.0,0.0,0
2024-08-16,Lubuk_Minturun,8,229,4,Kemarau,0.0,0.0,0.0,6.428571428571429,3.9,0.0,0,0.0,0.0,16.928571428571427,0.0,0.0,48.0,0
2024-08-16,Nanggalo,8,229,4,Kemarau,0.0,0.0,0.0,19.142857142857142,8.3,0.0,0,0.0,0.0,10.571428571428571,0.0,0.0,34.0,0
2024-08-16,Parak_Karakah,8,229,4,Kemarau,0.0,0.0,0.0,14.714285714285714,6.083333333333333,0.0,0,0.0,0.0,12.785714285714285,0.0,0.0,2.5,0
2024-08-17,Lubuk_Minturun,8,230,5,Kemarau,48.0,0.0,0.0,13.285714285714286,5.5,48.0,1,48.0,18.25,19.535714285714285,18.25,242.46428571428572,0.0,0
2024-08-17,Nanggalo,8,230,5,Kemarau,34.0,0.0,0.0,24.0,9.433333333333334,34.0,1,34.0,25.25,14.178571428571429,25.25,606.0,0.0,0
2024-08-17,Parak_Karakah,8,230,5,Kemarau,2.5,0.0,0.0,15.071428571428571,6.166666666666667,2.5,1,2.5,41.0,18.642857142857142,41.0,617.9285714285714,1.0,0
2024-08-18,Lubuk_Minturun,8,231,6,Kemarau,0.0,48.0,0.0,12.714285714285714,5.5,-48.0,0,48.0,0.5,19.25,18.25,6.357142857142857,0.0,0
2024-08-18,Nanggalo,8,231,6,Kemarau,0.0,34.0,0.0,23.285714285714285,9.433333333333334,-34.0,0,34.0,0.5,13.964285714285714,25.25,11.642857142857142,0.0,0
2024-08-18,Parak_Karakah,8,231,6,Kemarau,1.0,2.5,0.0,15.214285714285714,6.2,-1.5,2,2.5,0.0,18.0,41.0,0.0,0.0,0
2024-08-19,Lubuk_Minturun,8,232,0,Kemarau,0.0,0.0,48.0,8.0,5.5,0.0,0,48.0,0.0,2.75,18.25,0.0,1.0,0
2024-08-19,Nanggalo,8,232,0,Kemarau,0.0,0.0,34.0,4.857142857142857,9.433333333333334,0.0,0,34.0,0.0,4.321428571428571,25.25,0.0,1.5,0
2024-08-19,Parak_Karakah,8,232,0,Kemarau,0.0,1.0,2.5,0.6428571428571429,6.2,-1.0,0,2.5,0.0,6.428571428571429,41.0,0.0,0.0,0
2024-08-20,Lubuk_Minturun,8,233,1,Kemarau,1.0,0.0,0.0,7.0,5.533333333333333,1.0,1,1.0,0.75,2.7857142857142856,1.25,5.25,56.0,0
2024-08-20,Nanggalo,8,233,1,Kemarau,1.5,0.0,0.0,5.071428571428571,9.483333333333333,1.5,1,1.5,0.5,3.75,1.0,2.5357142857142856,183.0,1
2024-08-20,Parak_Karakah,8,233,1,Kemarau,0.0,0.0,1.0,0.5,6.2,0.0,0,1.0,1.25,6.035714285714286,1.25,0.625,110.5,1
2024-08-21,Lubuk_Minturun,8,234,2,Kemarau,56.0,1.0,0.0,15.0,7.4,55.0,2,56.0,146.75,23.75,146.75,2201.25,0.0,0
2024-08-21,Nanggalo,8,234,2,Kemarau,183.0,1.5,0.0,31.214285714285715,15.583333333333334,181.5,2,183.0,83.25,15.642857142857142,83.25,2598.589285714286,0.0,0
2024-08-21,Parak_Karakah,8,234,2,Kemarau,110.5,0.0,0.0,16.285714285714285,9.883333333333333,110.5,1,110.5,119.5,23.107142857142858,119.5,1946.142857142857,0.5,0
2024-08-22,Lubuk_Minturun,8,235,3,Kemarau,0.0,56.0,1.0,15.0,7.4,-56.0,0,56.0,0.25,23.785714285714285,146.75,3.75,0.0,0
2024-08-22,Nanggalo,8,235,3,Kemarau,0.0,183.0,1.5,31.214285714285715,15.583333333333334,-183.0,0,183.0,0.25,15.678571428571429,83.25,7.803571428571429,0.0,0
2024-08-22,Parak_Karakah,8,235,3,Kemarau,0.5,110.5,0.0,16.357142857142858,9.9,-110.0,2,110.5,0.0,23.107142857142858,119.5,0.0,0.0,0
2024-08-23,Lubuk_Minturun,8,236,4,Kemarau,0.0,0.0,56.0,15.0,7.4,0.0,0,56.0,0.0,23.785714285714285,146.75,0.0,34.0,0
2024-08-23,Nanggalo,8,236,4,Kemarau,0.0,0.0,183.0,31.214285714285715,15.583333333333334,0.0,0,183.0,0.0,15.678571428571429,83.25,0.0,15.5,0
2024-08-23,Parak_Karakah,8,236,4,Kemarau,0.0,0.5,110.5,16.357142857142858,9.9,-0.5,0,110.5,0.0,23.107142857142858,119.5,0.0,8.0,0
2024-08-24,Lubuk_Minturun,8,237,5,Kemarau,34.0,0.0,0.0,13.0,8.533333333333333,34.0,1,34.0,11.75,22.857142857142858,11.75,152.75,3.0,0
2024-08-24,Nanggalo,8,237,5,Kemarau,15.5,0.0,0.0,28.571428571428573,16.1,15.5,1,15.5,21.0,15.071428571428571,21.0,600.0,27.0,0
2024-08-24,Parak_Karakah,8,237,5,Kemarau,8.0,0.0,0.5,17.142857142857142,10.166666666666666,8.0,1,8.0,24.75,20.785714285714285,24.75,424.2857142857143,53.0,0
2024-08-25,Lubuk_Minturun,8,238,6,Kemarau,3.0,34.0,0.0,13.428571428571429,8.633333333333333,-31.0,2,34.0,40.0,28.5,40.0,537.1428571428571,2.0,0
2024-08-25,Nanggalo,8,238,6,Kemarau,27.0,15.5,0.0,32.42857142857143,17.0,11.5,2,27.0,28.0,19.0,43.5,908.0,2.0,0
2024-08-25,Parak_Karakah,8,238,6,Kemarau,53.0,8.0,0.0,24.571428571428573,11.933333333333334,45.0,2,53.0,15.0,22.92857142857143,30.5,368.5714285714286,0.5,0
2024-08-26,Lubuk_Minturun,8,239,0,Kemarau,2.0,3.0,34.0,13.714285714285714,8.7,-1.0,3,34.0,1.25,28.67857142857143,40.0,17.142857142857142,0.0,0
2024-08-26,Nanggalo,8,239,0,Kemarau,2.0,27.0,15.5,32.714285714285715,17.066666666666666,-25.0,3,27.0,1.25,19.178571428571427,43.5,40.892857142857146,0.0,0
2024-08-26,Parak_Karakah,8,239,0,Kemarau,0.5,53.0,8.0,24.642857142857142,11.95,-52.5,3,53.0,2.0,23.214285714285715,30.5,49.285714285714285,0.0,0
2024-08-27,Lubuk_Minturun,8,240,1,Kemarau,0.0,2.0,3.0,13.571428571428571,8.7,-2.0,0,3.0,0.0,28.57142857142857,40.0,0.0,70.0,1
2024-08-27,Nanggalo,8,240,1,Kemarau,0.0,2.0,27.0,32.5,17.066666666666666,-2.0,0,27.0,0.0,19.107142857142858,28.0,0.0,31.0,0
2024-08-27,Parak_Karakah,8,240,1,Kemarau,0.0,0.5,53.0,24.642857142857142,11.95,-0.5,0,53.0,0.0,23.035714285714285,15.0,0.0,23.0,0
2024-08-28,Lubuk_Minturun,8,241,2,Kemarau,70.0,0.0,2.0,15.571428571428571,11.033333333333333,70.0,1,70.0,27.0,11.464285714285715,27.0,420.42857142857144,47.0,0
2024-08-28,Nanggalo,8,241,2,Kemarau,31.0,0.0,2.0,10.785714285714286,18.1,31.0,1,31.0,46.5,13.857142857142858,46.5,501.53571428571433,19.0,0
2024-08-28,Parak_Karakah,8,241,2,Kemarau,23.0,0.0,0.5,12.142857142857142,12.716666666666667,23.0,1,23.0,50.5,13.178571428571429,50.5,613.2142857142857,33.0,0
2024-08-29,Lubuk_Minturun,8,242,3,Kemarau,47.0,70.0,0.0,22.285714285714285,12.6,-23.0,2,70.0,26.0,15.142857142857142,32.0,579.4285714285714,0.0,0
2024-08-29,Nanggalo,8,242,3,Kemarau,19.0,31.0,0.0,13.5,18.733333333333334,-12.0,2,31.0,40.0,19.535714285714285,51.5,540.0,0.0,0
2024-08-29,Parak_Karakah,8,242,3,Kemarau,33.0,23.0,0.0,16.785714285714285,13.816666666666666,10.0,2,33.0,33.0,17.892857142857142,50.5,553.9285714285714,0.0,0
2024-08-30,Lubuk_Minturun,8,243,4,Kemarau,0.0,47.0,70.0,22.285714285714285,12.6,-47.0,0,70.0,0.0,15.142857142857142,32.0,0.0,0.0,0
2024-08-30,Nanggalo,8,243,4,Kemarau,0.0,19.0,31.0,13.5,18.733333333333334,-19.0,0,31.0,0.0,19.535714285714285,51.5,0.0,0.0,0
2024-08-30,Parak_Karakah,8,243,4,Kemarau,0.0,33.0,23.0,16.785714285714285,13.816666666666666,-33.0,0,33.0,0.0,17.892857142857142,50.5,0.0,0.0,0
2024-08-31,Lubuk_Minturun,8,244,5,Kemarau,0.0,0.0,47.0,17.428571428571427,12.266666666666667,0.0,0,47.0,0.0,13.464285714285715,26.0,0.0,5.0,0
2024-08-31,Nanggalo,8,244,5,Kemarau,0.0,0.0,19.0,11.285714285714286,18.733333333333334,0.0,0,19.0,0.0,16.535714285714285,40.0,0.0,0.0,0
2024-08-31,Parak_Karakah,8,244,5,Kemarau,0.0,0.0,33.0,15.642857142857142,13.65,0.0,0,33.0,0.0,14.357142857142858,33.0,0.0,0.0,0
2024-09-01,Lubuk_Minturun,9,245,6,Kemarau,5.0,0.0,0.0,17.714285714285715,11.366666666666667,5.0,1,5.0,0.0,7.75,0.0,0.0,0.0,0
2024-09-01,Nanggalo,9,245,6,Kemarau,0.0,0.0,0.0,7.428571428571429,17.266666666666666,0.0,0,0.0,2.5,12.892857142857142,2.5,18.571428571428573,0.0,0
2024-09-01,Parak_Karakah,9,245,6,Kemarau,0.0,0.0,0.0,8.071428571428571,11.666666666666666,0.0,0,0.0,2.5,12.571428571428573,2.5,20.178571428571427,0.0,0
2024-09-02,Lubuk_Minturun,9,246,0,Kemarau,0.0,5.0,0.0,17.428571428571427,11.3,-5.0,0,5.0,0.0,7.571428571428571,0.0,0.0,0.0,0
2024-09-02,Nanggalo,9,246,0,Kemarau,0.0,0.0,0.0,7.142857142857143,17.266666666666666,0.0,0,0.0,0.0,12.714285714285714,2.5,0.0,0.0,0
2024-09-02,Parak_Karakah,9,246,0,Kemarau,0.0,0.0,0.0,8.0,11.666666666666666,0.0,0,0.0,0.0,12.285714285714285,2.5,0.0,0.0,0
2024-09-03,Lubuk_Minturun,9,247,1,Kemarau,0.0,0.0,5.0,17.428571428571427,11.3,0.0,0,5.0,0.0,7.571428571428571,0.0,0.0,0.0,0
2024-09-03,Nanggalo,9,247,1,Kemarau,0.0,0.0,0.0,7.142857142857143,17.266666666666666,0.0,0,0.0,0.0,12.714285714285714,2.5,0.0,0.0,0
2024-09-03,Parak_Karakah,9,247,1,Kemarau,0.0,0.0,0.0,8.0,11.666666666666666,0.0,0,0.0,0.0,12.285714285714285,2.5,0.0,0.0,0
2024-09-04,Lubuk_Minturun,9,248,2,Kemarau,0.0,0.0,0.0,7.428571428571429,11.1,0.0,0,0.0,0.0,3.7142857142857144,0.0,0.0,0.0,0
2024-09-04,Nanggalo,9,248,2,Kemarau,0.0,0.0,0.0,2.7142857142857144,17.133333333333333,0.0,0,0.0,0.0,6.071428571428571,0.0,0.0,0.0,0
2024-09-04,Parak_Karakah,9,248,2,Kemarau,0.0,0.0,0.0,4.714285714285714,11.5,0.0,0,0.0,0.0,5.071428571428571,0.0,0.0,0.0,0
2024-09-05,Lubuk_Minturun,9,249,3,Kemarau,0.0,0.0,0.0,0.7142857142857143,11.1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
2024-09-05,Nanggalo,9,249,3,Kemarau,0.0,0.0,0.0,0.0,17.133333333333333,0.0,0,0.0,0.0,0.35714285714285715,0.0,0.0,17.5,0
2024-09-05,Parak_Karakah,9,249,3,Kemarau,0.0,0.0,0.0,0.0,11.5,0.0,0,0.0,0.0,0.35714285714285715,0.0,0.0,5.0,0
2024-09-06,Lubuk_Minturun,9,250,4,Kemarau,1.0,0.0,0.0,0.8571428571428571,11.133333333333333,1.0,1,1.0,11.25,1.6071428571428572,11.25,9.642857142857142,0.0,0
2024-09-06,Nanggalo,9,250,4,Kemarau,17.5,0.0,0.0,2.5,17.716666666666665,17.5,1,17.5,3.0,0.7857142857142857,3.0,7.5,1.0,0
2024-09-06,Parak_Karakah,9,250,4,Kemarau,5.0,0.0,0.0,0.7142857142857143,11.5,5.0,1,5.0,9.25,1.6785714285714286,9.25,6.607142857142858,13.5,0
2024-09-07,Lubuk_Minturun,9,251,5,Kemarau,0.0,1.0,0.0,0.8571428571428571,10.433333333333334,-1.0,0,1.0,7.25,2.642857142857143,15.5,6.2142857142857135,0.0,0
2024-09-07,Nanggalo,9,251,5,Kemarau,1.0,17.5,0.0,2.642857142857143,15.55,-16.5,2,17.5,6.75,1.75,7.25,17.839285714285715,0.0,0
2024-09-07,Parak_Karakah,9,251,5,Kemarau,13.5,5.0,0.0,2.642857142857143,11.833333333333334,8.5,2,13.5,0.5,1.75,9.25,1.3214285714285714,0.0,0
2024-09-08,Lubuk_Minturun,9,252,6,Kemarau,0.0,0.0,1.0,0.14285714285714285,10.4,0.0,0,1.0,0.0,2.642857142857143,15.5,0.0,0.0,0
2024-09-08,Nanggalo,9,252,6,Kemarau,0.0,1.0,17.5,2.642857142857143,15.516666666666667,-1.0,0,17.5,0.0,1.3928571428571428,7.25,0.0,21.0,0
2024-09-08,Parak_Karakah,9,252,6,Kemarau,0.0,13.5,5.0,2.642857142857143,11.783333333333333,-13.5,0,13.5,0.0,1.3928571428571428,9.25,0.0,4.5,0
2024-09-09,Lubuk_Minturun,9,253,0,Kemarau,0.0,0.0,0.0,0.14285714285714285,10.4,0.0,0,0.0,12.75,4.464285714285714,17.25,1.8214285714285714,15.0,0
2024-09-09,Nanggalo,9,253,0,Kemarau,21.0,0.0,1.0,5.642857142857143,16.216666666666665,21.0,1,21.0,2.25,1.7142857142857142,6.75,12.696428571428573,7.5,0
2024-09-09,Parak_Karakah,9,253,0,Kemarau,4.5,0.0,13.5,3.2857142857142856,11.933333333333334,4.5,1,13.5,10.5,2.8928571428571432,10.5,34.5,18.5,0
2024-09-10,Lubuk_Minturun,9,254,1,Kemarau,15.0,0.0,0.0,2.2857142857142856,10.766666666666667,15.0,1,15.0,13.0,6.321428571428571,19.75,29.71428571428571,17.0,0
2024-09-10,Nanggalo,9,254,1,Kemarau,7.5,21.0,0.0,6.714285714285714,16.3,-13.5,2,21.0,16.75,4.107142857142858,16.75,112.46428571428572,26.5,0
2024-09-10,Parak_Karakah,9,254,1,Kemarau,18.5,4.5,0.0,5.928571428571429,12.55,14.0,2,18.5,11.25,4.5,18.0,66.69642857142857,36.0,0
2024-09-11,Lubuk_Minturun,9,255,2,Kemarau,17.0,15.0,0.0,4.714285714285714,10.233333333333333,2.0,2,17.0,31.25,10.785714285714285,31.25,147.32142857142858,2.0,0
2024-09-11,Nanggalo,9,255,2,Kemarau,26.5,7.5,21.0,10.5,12.883333333333333,19.0,3,26.5,26.5,7.892857142857142,26.5,278.25,0.0,0
2024-09-11,Parak_Karakah,9,255,2,Kemarau,36.0,18.5,4.5,11.071428571428571,10.35,17.5,3,36.0,21.75,7.607142857142858,21.75,240.80357142857142,0.8,0
2024-09-12,Lubuk_Minturun,9,256,3,Kemarau,2.0,17.0,15.0,5.0,10.033333333333333,-15.0,3,17.0,0.4,10.842857142857142,31.25,2.0,6.0,0
2024-09-12,Nanggalo,9,256,3,Kemarau,0.0,26.5,7.5,10.5,12.883333333333333,-26.5,0,26.5,1.4,8.092857142857142,26.5,14.7,14.5,0
2024-09-12,Parak_Karakah,9,256,3,Kemarau,0.8,36.0,18.5,11.185714285714285,10.343333333333334,-35.2,4,36.0,1.0,7.75,21.75,11.185714285714285,8.5,0
2024-09-13,Lubuk_Minturun,9,257,4,Kemarau,6.0,2.0,17.0,5.714285714285714,10.233333333333333,4.0,4,17.0,11.5,10.878571428571428,31.25,65.71428571428572,0.0,0
2024-09-13,Nanggalo,9,257,4,Kemarau,14.5,0.0,26.5,10.071428571428571,13.366666666666667,14.5,1,26.5,7.25,8.7,26.5,73.01785714285714,0.0,0
2024-09-13,Parak_Karakah,9,257,4,Kemarau,8.5,0.8,36.0,11.685714285714285,10.626666666666667,7.7,5,36.0,10.25,7.892857142857142,21.75,119.77857142857142,0.0,0
2024-09-14,Lubuk_Minturun,9,258,5,Kemarau,0.0,6.0,2.0,5.714285714285714,10.233333333333333,-6.0,0,6.0,0.0,9.842857142857142,11.5,0.0,5.0,0
2024-09-14,Nanggalo,9,258,5,Kemarau,0.0,14.5,0.0,9.928571428571429,13.366666666666667,-14.5,0,14.5,0.0,7.735714285714286,7.25,0.0,0.0,0
2024-09-14,Parak_Karakah,9,258,5,Kemarau,0.0,8.5,0.8,9.757142857142856,10.626666666666667,-8.5,0,8.5,0.0,7.821428571428571,10.25,0.0,8.0,0
2024-09-15,Lubuk_Minturun,9,259,6,Kemarau,5.0,0.0,6.0,6.428571428571429,10.4,5.0,1,6.0,4.0,10.414285714285715,11.5,25.714285714285715,0.0,0
2024-09-15,Nanggalo,9,259,6,Kemarau,0.0,0.0,14.5,9.928571428571429,13.366666666666667,0.0,0,14.5,6.5,8.664285714285715,7.25,64.53571428571429,0.0,0
2024-09-15,Parak_Karakah,9,259,6,Kemarau,8.0,0.0,8.5,10.9,10.893333333333334,8.0,1,8.5,2.5,8.178571428571429,10.25,27.25,0.0,0
2024-09-16,Lubuk_Minturun,9,260,0,Kemarau,0.0,5.0,0.0,6.428571428571429,8.8,-5.0,0,5.0,0.0,8.592857142857142,4.0,0.0,105.0,1
2024-09-16,Nanggalo,9,260,0,Kemarau,0.0,0.0,0.0,6.928571428571429,12.233333333333333,0.0,0,0.0,0.0,8.342857142857142,6.5,0.0,94.0,1
2024-09-16,Parak_Karakah,9,260,0,Kemarau,0.0,8.0,0.0,10.257142857142856,10.81,-8.0,0,8.0,0.0,6.678571428571429,2.5,0.0,65.0,1
2024-09-17,Lubuk_Minturun,9,261,1,Kemarau,105.0,0.0,5.0,19.285714285714285,12.3,105.0,1,105.0,79.5,18.09285714285714,79.5,1533.2142857142856,19.0,0
2024-09-17,Nanggalo,9,261,1,Kemarau,94.0,0.0,0.0,19.285714285714285,15.366666666666667,94.0,1,94.0,85.0,18.09285714285714,85.0,1639.2857142857142,21.5,0
2024-09-17,Parak_Karakah,9,261,1,Kemarau,65.0,0.0,8.0,16.9,12.943333333333333,65.0,1,65.0,99.5,19.285714285714285,99.5,1681.55,20.3,0
2024-09-18,Lubuk_Minturun,9,262,2,Kemarau,19.0,105.0,0.0,19.571428571428573,12.933333333333334,-86.0,2,105.0,20.9,16.614285714285714,79.5,409.04285714285714,37.0,0
2024-09-18,Nanggalo,9,262,2,Kemarau,21.5,94.0,0.0,18.571428571428573,16.083333333333332,-72.5,2,94.0,19.65,17.114285714285714,85.0,364.92857142857144,51.0,0
2024-09-18,Parak_Karakah,9,262,2,Kemarau,20.3,65.0,0.0,14.657142857142857,13.620000000000001,-44.7,2,65.0,20.25,19.071428571428573,99.5,296.8071428571428,19.0,0
2024-09-19,Lubuk_Minturun,9,263,3,Kemarau,37.0,19.0,105.0,24.571428571428573,14.133333333333333,18.0,3,105.0,35.0,21.557142857142857,79.5,860.0,0.0,0
2024-09-19,Nanggalo,9,263,3,Kemarau,51.0,21.5,94.0,25.857142857142858,17.733333333333334,29.5,3,94.0,28.0,20.914285714285715,85.0,724.0,0.0,0
2024-09-19,Parak_Karakah,9,263,3,Kemarau,19.0,20.3,65.0,17.257142857142856,14.253333333333334,-1.3000000000000007,3,65.0,44.0,25.214285714285715,99.5,759.3142857142857,0.0,0
2024-09-20,Lubuk_Minturun,9,264,4,Kemarau,0.0,37.0,19.0,23.714285714285715,12.266666666666667,-37.0,0,37.0,0.0,19.91428571428571,35.65,0.0,0.0,0
2024-09-20,Nanggalo,9,264,4,Kemarau,0.0,51.0,21.5,23.785714285714285,11.633333333333333,-51.0,0,51.0,0.0,19.878571428571426,28.65,0.0,0.0,0
2024-09-20,Parak_Karakah,9,264,4,Kemarau,0.0,19.0,20.3,16.04285714285714,10.57,-19.0,0,20.3,0.0,23.75,44.0,0.0,0.0,0
2024-09-21,Lubuk_Minturun,9,265,5,Kemarau,0.0,0.0,37.0,23.714285714285715,12.266666666666667,0.0,0,37.0,0.0,19.91428571428571,35.0,0.0,0.0,0
2024-09-21,Nanggalo,9,265,5,Kemarau,0.0,0.0,51.0,23.785714285714285,11.633333333333333,0.0,0,51.0,0.0,19.878571428571426,28.0,0.0,0.0,0
2024-09-21,Parak_Karakah,9,265,5,Kemarau,0.0,0.0,19.0,16.04285714285714,10.553333333333335,0.0,0,19.0,0.0,23.75,44.0,0.0,1.5,0
2024-09-22,Lubuk_Minturun,9,266,6,Kemarau,0.0,0.0,0.0,23.0,12.266666666666667,0.0,0,0.0,0.75,19.45,0.75,17.25,0.0,0
2024-09-22,Nanggalo,9,266,6,Kemarau,0.0,0.0,0.0,23.785714285714285,11.633333333333333,0.0,0,0.0,0.75,19.057142857142857,0.75,17.839285714285715,0.0,0
2024-09-22,Parak_Karakah,9,266,6,Kemarau,1.5,0.0,0.0,15.114285714285714,10.603333333333333,1.5,1,1.5,0.0,23.392857142857142,0.0,0.0,0.0,0
